LINK,CATEGORY,TITLE,SUMMARY,SENTIMENT,PUB_DATE,CLICKBAIT_PROB,ARTICLE_TYPE,TYPE_PROB
https://n.news.naver.com/mnews/article/079/0004136931?sid=102,IT/플랫폼,웹툰 '청춘 블라썸' 애니로 확장…'우리의 봄' 15일 KBS 첫 방송,'청춘 블라썸' 웹툰이 TV 애니메이션으로 확장되어 KBS 2TV를 통해 첫 방송된다.,호재,2026-04-15 10:41,33.6,사실형,48.4
https://n.news.naver.com/mnews/article/032/0003440069?sid=101,IT/플랫폼,‘자율 해킹’ AI 등장에 한국도 비상…“민·관 대응 시스템 개혁해야...,한국은 자율 해킹 AI 등장에 대응하기 위해 민·관 대응 시스템을 개혁해야 한다.,호재,2026-04-15 16:52,15.7,사실형,45.2
https://n.news.naver.com/mnews/article/081/0003635818?sid=101,자동차/모빌리티,요즘 대세는 K하이브리드車… 고유가 타고 수출 60% 급증,국내 하이브리드차 수출이 60% 넘게 급증했다.,호재,2026-04-16 05:05,38.3,사실형,92.5
https://n.news.naver.com/mnews/article/031/0001022538?sid=101,자동차/모빌리티,[EV 100만]②'캐즘' 뚫고 반등⋯수요·신차·정책 '트리플 이펙트',"전기차 수요가 증가하는 가운데, 정부의 정책 지원과 신차 라인업, 유가 상승이 맞물려 '트리플 이펙트' 효과를 나타내고 있다.",호재,2026-04-16 07:22,32.9,사실형,78.0
https://n.news.naver.com/mnews/article/023/0003970953?sid=101,자동차/모빌리티,"자동차 수출액, 1분기 소폭 감소… 유럽서 늘고 중동서 급감, 하이브리...",1분기 국내 자동차 산업은 내수와 생산이 증가했지만 수출은 소폭 감소했다.,호재,2026-04-15 11:03,38.3,사실형,91.5
https://n.news.naver.com/mnews/article/092/0002418754?sid=103,자동차/모빌리티,"국내 완성차, 4년 연속 1Q 100만대 생산 달성…하이브리드 내수·수출 호...","국내 완성차는 4년 연속 1Q 100만대 생산을 달성했으며, 수출과 내수 모두 전년 동월 대비 증가했다.",호재,2026-04-15 11:01,36.5,사실형,88.0
https://n.news.naver.com/mnews/article/016/0002623210?sid=101,방산/우주항공,"[단독] 佛 방산기업 탈레스, 카이스트·전북대 장학금 지원…K-인재 유치...","탈레스가 국내 대학들과 협력하여 장학금 제도를 신설하며, 글로벌 기업들이 국내 인재 확보에 속도를 내는 중이다.",호재,2026-04-01 17:01,15.3,사실형,98.0
https://n.news.naver.com/mnews/article/055/0001345147?sid=101,방산/우주항공,"""이게 그 잠수함이군요""…K-방산 총출동 이순신방위산업전 성황","2026 이순신방위산업전(YIDEX 2026)이 성황리에 개최되며,国内외 방산기업 100여 개사가 참여하여 방위산업 전문 전시회를 이뤘습니다.",호재,2026-04-02 05:13,78.4,추론형,20
https://n.news.naver.com/mnews/article/016/0002623635?sid=101,방산/우주항공,"佛 방산기업 탈레스, 카이스트·전북대 장학금 지원",프랑스 탈레스 그룹은 한국과학기술원(KAIST) 및 전북대 학부생을 대상으로 장학금 제도를 운영할 계획이다.,호재,2026-04-02 11:16,16.3,사실형,80.4
https://n.news.naver.com/mnews/article/018/0006250002?sid=105,IT/플랫폼,지워도 지워도 불어난다…'복붙·저품질 쇼츠'에 점령당한 플랫폼 피드,"플랫폼들은 AI 슬롭을 스팸으로 규정하고 차단하겠다고 공언하지만, 실제로 피드가 데이터 쓰레기장으로 변질되는 것을 방치하고 있다.",악재,2026-04-04 06:02,31.1,사실형,78.1
https://n.news.naver.com/mnews/article/008/0005339757?sid=105,IT/플랫폼,다작 경쟁 줄어든 웹툰 플랫폼… 메가IP 발굴 '선택과 집중',"한국만화영상진흥원 보고서에 따르면, 국내 웹툰 시장 성장세가 둔화되면서 다작보다 지식재산권(IP)을 활용할 수 있는 작품으로 '선택과 집중'한 결과로 풀이된다.",호재,2026-04-04 08:00,58.1,사실형,70.8
https://n.news.naver.com/mnews/article/366/0001153819?sid=105,IT/플랫폼,네이버웹툰·카카오엔터 새 리더십 출범… ‘메가 IP’ 키워 해외 시장...,네이버웹툰과 카카오엔터테인먼트가 새로운 리더십을 출범하여 히트작을 육성하고 해외 사업을 확장하는 전략을 발표했다.,호재,2026-04-02 16:49,30.3,대화형,15.7
https://n.news.naver.com/mnews/article/001/0015994612?sid=101,IT/플랫폼,"[테크스냅] 카카오, 지역 인재 대상 '카카오테크 캠퍼스 4기' 모집",카카오가 지역 대학생들을 AI 시대의 핵심 개발자로 양성하기 위해 카카오테크 캠퍼스를 AI 중심으로 프로그램을 개편하고 4기 교육생 모집한다.,호재,2026-04-01 09:55,31.9,사실형,68.9
https://n.news.naver.com/mnews/article/015/0005269797?sid=101,IT/플랫폼,"핀테크 '빅3' 순이익, 지방은행 맞먹는다","토스, 네이버, 카카오의 합산 순이익이 작년 대비 141% 증가하며 4000억 원에 근접해 부산은행의 순이익 규모에 다가갔다.",호재,2026-04-01 17:34,13.4,사실형,86.9
https://n.news.naver.com/mnews/article/293/0000081870?sid=101,IT/플랫폼,[네이버·두나무 빅딜] 3개월 연기…공정위 심사 지연 '발목',네이버·두나무 빅딜이 3개월 연기되었습니다. 공정위 심사 지연으로 인해 거래가 지연되었습니다.,호재,2026-03-30 18:11,28.4,사실형,90.4
https://n.news.naver.com/mnews/article/277/0005743883?sid=105,IT/플랫폼,"카카오모빌리티, 우버 피인수설에 ""사실무근…지분매각 논의 없어""","카카오모빌리티는 우버 피인수설에 대해 ""사실무근""이라고 밝혔다.",호재,2026-04-02 09:29,29.0,사실형,83.4
https://n.news.naver.com/mnews/article/079/0004131718?sid=102,IT/플랫폼,"네이버웹툰, 만우절 맞아 'SNS 탐색 탭' 썸네일 공개",네이버웹툰이 만우절을 맞아 서비스 내 연재 작품 썸네일을 SNS 탐색 탭 콘셉트로 교체하는 이벤트를 진행한다.,호재,2026-04-01 16:12,18.2,사실형,51.0
https://n.news.naver.com/mnews/article/088/0001004035?sid=103,IT/플랫폼,"웹툰·웹소설 플랫폼, IP 경쟁 격화…글로벌·확장 전략 강화","리디가 역대 최대 매출을 달성하며 '스토리 IP' 산업이 재편되고 있으며, 네이버 웹툰과 카카오엔터테인먼트도 '메가 IP' 확보와 글로벌 시장 공략을 핵심 전략으로 내세웠다.",호재,2026-04-03 16:01,68.2,사실형,45.3
https://n.news.naver.com/mnews/article/015/0005266883?sid=101,IT/플랫폼,"카카오게임즈, 日 라인야후가 품는다",카카오게임즈를 일본 라인야후에 넘기고 인공지능(AI)과 카카오톡 중심 플랫폼에 역량을 집중한다.,호재,2026-03-25 17:26,18.6,사실형,71.0
https://n.news.naver.com/mnews/article/009/0005660143?sid=101,IT/플랫폼,얼굴 결제 질주 vs 맛집 지도 연계 … 토스·네이버 결제 단말기 '맞대결...,"토스와 네이버가 오프라인 결제 단말기를 출시하여 경쟁을 시작하고 있으며, 두 서비스 모두 다양한 기능과 디자인을 제공하고 있다.",호재,2026-04-02 16:06,24.7,사실형,76.2
https://n.news.naver.com/mnews/article/028/0002799110?sid=103,제약/바이오,"[제약바이오 소식] 서울바이오허브–SK바이오팜, 오픈이노베이션 첫 협...","서울바이오허브와 SK바이오팜은 오픈 이노베이션 프로그램의 첫 기수 협력사 2곳을 선정했으며, 중추신경계 질환 치료제 분야의 유망 스타트업인 노보렉스와 쓰리브룩스테라퓨틱스가 선정되었다.",호재,2026-04-03 16:24,23.5,사실형,36.4
https://n.news.naver.com/mnews/article/421/0008867939?sid=103,제약/바이오,"SK바이오팜, 서울바이오허브와 중추신경계 스타트업 육성",SK바이오팜은 서울바이오허브와 함께 중추신경계 스타트업 육성을 위해 노보렉스와 쓰리브룩스테라퓨틱스를 선정하고 협약식을 개최했다.,호재,2026-04-03 09:14,17.8,대화형,36.3
https://n.news.naver.com/mnews/article/014/0005502026?sid=105,제약/바이오,"SK바이오팜-서울바이오허브, 오픈이노베이션 맞손","SK바이오팜과 서울바이오허브가 중추신경계 분야의 스타트업 2개사를 선정, 협약식을 개최했다.",호재,2026-04-03 09:22,16.9,사실형,27.1
https://n.news.naver.com/mnews/article/081/0003632231?sid=101,제약/바이오,"美 철강 완제품 25% 관세에 수출업계 촉각… 가전은 ‘비상’, 제약은 ‘...",미국 트럼프 행정부가 철강·알루미늄·구리 함량이 높은 파생 제품에 대해 25%의 관세를 부과하겠다고 발표했다.,악재,2026-04-03 13:22,21.2,사실형,75.3
https://n.news.naver.com/mnews/article/003/0013864864?sid=102,제약/바이오,"""신약 역량 지원 사격""…SK바이오팜, 스타트업 2곳 선정",SK바이오팜이 중추신경계 분야 유망 스타트업 2개사를 선정하고 협약식을 개최했다.,호재,2026-04-03 09:29,16.8,사실형,30.6
https://n.news.naver.com/mnews/article/003/0013865391?sid=102,제약/바이오,잇단 논란→고소→기자회견…삼천당제약에 무슨 일이?,"삼천당제약에 대한 논란이 확산되고 있으며, 회사 측의 해명과 법적대응 예고에도 쉽게 가라앉지 않는 모습이다.",악재,2026-04-03 11:07,60.2,사실형,77.9
https://n.news.naver.com/mnews/article/003/0013864039?sid=102,제약/바이오,"""약가 인하의 충격 최소화""…제약업계 대응 마련 '분주'",한국제약바이오협회는 약가 인하의 충격을 최소화하기 위해 긴급 이사장단회의를 열고 대응 계획을 논의했다.,호재,2026-04-02 16:40,40.4,대화형,39.0
https://n.news.naver.com/mnews/article/024/0000104550?sid=101,제약/바이오,"논란·고소→기자회견…삼천당제약, 무슨 말 할까","삼천당제약이 4월 6일 기자 간담회를 개최할 예정이며, 작전주 의혹과 불성실공시 논란에 대한 구체적인 설명과 향후 대응 방향을 제시할 것으로 예상된다.",악재,2026-04-03 14:45,59.3,사실형,46.7
https://n.news.naver.com/mnews/article/001/0016001202?sid=102,제약/바이오,"의정부시, 경제자유구역 바이오산업 육성 업무협약",의정부시는 가톨릭대와 산학협력단과 함께 경제자유구역 바이오산업 육성을 위한 업무협약을 체결했다.,호재,2026-04-03 14:28,37.5,대화형,32.8
https://n.news.naver.com/mnews/article/028/0002799125?sid=103,제약/바이오,"[제약바이오소식] 한국애브비-서울대병원, 항암제 조기 개발 협력 강화",한국애브비와 서울대병원은 항암제 조기 개발과 관련한 협력을 강화하기로 했다.,호재,2026-04-03 17:04,31.1,사실형,55.7
https://n.news.naver.com/mnews/article/003/0013861955?sid=102,제약/바이오,"식약처 ""희귀필수의약품센터와 '수급 모니터링' 간담회""",식약처와 한국희귀·필수의약품센터는 '2026년 현장 의약품 수급모니터링 네트워크'에 참여하는 8개 전문단체와 간담회를 개최하여 의약품 공급 상황을 상시 파악하고 대응하기 위한 방안을 논의하고 현황을 공유했다.,호재,2026-04-02 09:28,16.5,사실형,43.7
https://n.news.naver.com/mnews/article/030/0003414457?sid=102,제약/바이오,"SK바이오팜, 노보렉스·쓰리브룩스와 오픈이노베이션 협력",SK바이오팜이 노보렉스와 쓰리브룩스테라퓨틱스를 오픈이노베이션 지원 기업으로 선정하여 협력한다.,호재,2026-04-03 14:17,31.4,사실형,48.9
https://n.news.naver.com/mnews/article/011/0004606821?sid=103,제약/바이오,"SK바이오팜, 서울바이오허브와 맞손…스타트업 신약개발 돕는다",SK바이오팜과 서울바이오허브가 중추신경계 분야 유망 스타트업 2곳을 선정해 지원한다.,호재,2026-04-03 13:41,28.4,대화형,38.0
https://n.news.naver.com/mnews/article/277/0005744594?sid=101,제약/바이오,"SK바이오팜-서울바이오허브, CNS 분야 스타트업 2곳 선정",SK바이오팜이 CNS 분야 스타트업 2곳인 노보렉스와 쓰리브룩스테라퓨틱스를 선정해 1년간 연구 자문 및 협력센터를 개설한다.,호재,2026-04-03 09:51,15.6,사실형,37.2
https://n.news.naver.com/mnews/article/092/0002417403?sid=105,제약/바이오,"제약업계, 약가 개편안 대응 논의·산업계 충격 최소화 총력",제약업계는 정부의 약가 개편안에 대응하기 위해 산업계 충격을 최소화하는 총력 대응을 선언했다.,호재,2026-04-03 09:27,51.3,대화형,11.8
https://n.news.naver.com/mnews/article/022/0004118008?sid=101,제약/바이오,"“24시간 멈추면 끝”…삼성바이오로직스 파업 예고, 생산 중단 우려 커...","삼성바이오로직스 노사 갈등로 파업 예고, 생산 공정 유지를 위한 법적 대응에 나서며 긴장이 고조되고 있다.",악재,2026-04-03 10:58,7.5,사실형,68.9
https://n.news.naver.com/mnews/article/011/0004606998?sid=101,제약/바이오,"주가 반토막 삼천당제약, 대표 간담회 ‘정면승부’ 통할까 [마켓 시그...",삼천당제약은 주가 반토막 난 상황에서 기자간담회를 열어 향후 주가 향방을 결정할 것으로 관측된다.,호재,2026-04-04 06:35,53.3,사실형,64.3
https://n.news.naver.com/mnews/article/008/0005339657?sid=102,제약/바이오,파주시 '바이오 경제자유구역' 위해 글로벌 브레인 모였다,파주시는 '2026 파주 경제자유구역 바이오 컨퍼런스'를 개최하여 바이오산업의 미래를 논의하고 파주가 국제적 바이오산업 거점으로 성장하기 위한 중요한 출발점을 마련했습니다.,호재,2026-04-03 17:47,27.2,대화형,37.7
https://n.news.naver.com/mnews/article/079/0004132259?sid=101,제약/바이오,"제약바이오협회 ""제네릭 약가 대폭 인하 충격 최소화 총력""","제약바이오협회는 정부의 '약가제도 개선방안' 대응 계획 등을 논의하고, 산업계 충격을 최소화하는 데 총력을 기울이기로 했다.",호재,2026-04-02 16:46,32.8,대화형,34.7
https://n.news.naver.com/mnews/article/003/0013874058?sid=102,2차전지,"경북도 ""폐전기차는 미래자원""…순환이용 사업 본격화","경북도가 폐전기차 핵심부품을 재활용하고, 전기차 전주기 순환이용 체계를 구축하는 사업을 추진한다.",호재,2026-04-08 08:44,25.5,사실형,49.5
https://n.news.naver.com/mnews/article/009/0005662311?sid=101,2차전지,"미국·이란 정세 시시각각 변화…변동성 커진 국내 증시, 유망 분야는",에너지 위기와 호르무즈 해협 봉쇄로 원전주와 재생에너지 등이 유망한 주식으로 보도한다.,호재,2026-04-07 15:11,42.4,사실형,70.0
https://n.news.naver.com/mnews/article/374/0000502868?sid=101,2차전지,"[증시 인사이트] 국내증시, 상승 출발 후 혼조 마감…코스피↑ 코스닥↓",국내증시가 상승 출발 후 혼조 마감을 기록하며 코스피가 오르고 코스닥이 내렸다.,중립,2026-04-07 16:36,12.5,추론형,14.6
https://n.news.naver.com/mnews/article/015/0005272629?sid=101,2차전지,"김태유 ""전기국가는 에너지 전환 종착지…전력구조 개편이 첫 단추""",김태유 교수는 4차 산업혁명 시대가 전기국가 시대로 진행되는 것이 자연스러운 문명사적 흐름이라고 설명했다.,호재,2026-04-08 17:52,70.4,추론형,19.2
https://n.news.naver.com/mnews/article/032/0003438561?sid=102,2차전지,“최태원 동거인 중국 간첩” 허위 주장한 ‘배터리 아저씨’ 불구속 기...,유튜버 박순혁씨가 최태원 SK그룹 회장의 동거인 김희영씨를 '중국 간첩'이라고 발언한 혐의로 불구속 기소되었다.,악재,2026-04-08 14:52,34.8,사실형,73.0
https://n.news.naver.com/mnews/article/052/0002338014?sid=102,2차전지,"""최태원 동거인은 중국 간첩""…'배터리 아저씨' 결국 재판행","박순혁(56)씨는 '배터리 아저씨'로 불리는 유튜버로, SK그룹 회장 최태원과 동거인 김희영에 대한 중화선거관리위원회가 저지른 범죄의 재구성 1편'이라는 제목의 영상에서 허위사실을 유포해 명예를 훼손한 혐의로 재판에 넘겨졌다.",악재,2026-04-08 15:26,76.4,사실형,87.8
https://n.news.naver.com/mnews/article/003/0013867187?sid=102,2차전지,구미에 국내 최대 배터리 시험인증기관 들어선다,구미에 국내 최대 배터리 시험인증기관이 7월에 설립 예정이다.,호재,2026-04-04 10:49,41.3,대화형,12.6
https://n.news.naver.com/mnews/article/374/0000502584?sid=101,2차전지,[증시 인사이트] 국내증시 동반 상승 출발 후 엇갈린 희비…혼조 마감,국내증시 동반 상승 출발 후 엇갈린 희비로 혼조 마감을 기록했다.,중립,2026-04-06 16:34,15.1,추론형,13.7
https://n.news.naver.com/mnews/article/421/0008879286?sid=105,제약/바이오,"보건산업진흥원, FDA 인허가 대응 콘텐츠 공개…실무 지원 강화",한국보건산업진흥원은 국내 제약·바이오 기업의 글로벌 규제 대응 역량 강화를 위해 교육 콘텐츠를 공개했다.,호재,2026-04-09 09:45,13.3,대화형,13.2
https://n.news.naver.com/mnews/article/018/0006252255?sid=102,2차전지,"삼성 반도체 수석연구원도 합류…폴리텍 교수진, 이번엔 82명 뽑는다",한국폴리텍대학은 82명의 교원을 공개 채용하여 '현장형 직업교육' 강화를 위해 실무형 전문가들을 교수로 영입한다.,호재,2026-04-07 18:09,14.2,사실형,31.1
https://n.news.naver.com/mnews/article/469/0000923710?sid=110,2차전지,"[뉴스룸에서] K배터리, 동트기 전이 어두운 법","한국이 놓칠 수 없는 배터리 산업은 ESS, 전고체 등 신시장 개척을 통해 전기차 캐즘을 뚫기 위한 해법을 제시해야 한다.",호재,2026-04-06 04:30,30.6,사실형,72.8
https://n.news.naver.com/mnews/article/629/0000489722?sid=101,제약/바이오,"코스피, 폭등 후 숨 고르기…장 초반 5800선 공방","코스피는 장 초반 5800선에서 보합하고 있으며, 미국과 이란의 휴전 합의 영향으로 향후 6000선 돌파 여부가 결정될 전망이다.",중립,2026-04-09 09:22,52.4,사실형,62.9
https://n.news.naver.com/mnews/article/081/0003633732?sid=101,제약/바이오,[서울데이터랩]‘애머릿지’ 30% 상한가…실시간 상승률 1위,애머릿지가 30% 상한가로 실시간 상승률 1위를 차지했다.,호재,2026-04-09 09:38,52.8,사실형,83.8
https://n.news.naver.com/mnews/article/277/0005747032?sid=101,제약/바이오,"[특징주] 논란 속 삼천당제약, 10%대 반등",삼천당제약 주가는 과대평가 논란으로 급락했던 이후 소폭 반등하고 있다.,호재,2026-04-09 09:51,32.1,사실형,56.9
https://n.news.naver.com/mnews/article/586/0000126417?sid=102,제약/바이오,"[대구 24시] 달성군, 소상공인 카드 수수료 0.4% 지원…대구 첫 시행","달성군이 소상공인 카드 수수료 지원사업을 시행해, 연 매출 1억원 이하 소상공인을 대상으로 카드 매출액의 0.4%를 지원한다.",호재,2026-04-09 09:33,22.1,사실형,72.2
https://n.news.naver.com/mnews/article/009/0005663307?sid=101,제약/바이오,미국·이란 2주 휴전했지만 여전히 불안…코스피 5800선 지키며 하락 출...,코스피는 미국과 이란의 2주간 휴전 합의 이후에도 불안한 분위기 속에서 하락 출발했다.,호재,2026-04-09 09:25,50.5,사실형,90.2
https://n.news.naver.com/mnews/article/001/0016011235?sid=101,제약/바이오,"코스피, 장초반 0.6% 내린 5,830대…코스닥은 상승 전환(종합)","코스피는 장초반 0.6% 내린 5,830대에 도달했으며, 코스닥은 상승 전환했다.",호재,2026-04-09 09:45,51.3,사실형,89.2
https://n.news.naver.com/mnews/article/003/0013876812?sid=102,제약/바이오,"""규제과학 국제협력""…식약처·규제과학센터·DIA 워크숍","식약처, 규제과학 국제협력 워크숍 개최한다.",중립,2026-04-09 09:37,26.4,대화형,14.2
https://n.news.naver.com/mnews/article/119/0003078706?sid=101,제약/바이오,"'잔불' 남은 중동 화약고…코스피, 약보합 출발 [특징주]","코스피는 약보합 출발해 5826.45로 시작했으며, 투자주체별로는 외국인이 순매도하고 개인과 기관이 순매수했다.",중립,2026-04-09 09:52,59.6,사실형,90.1
https://n.news.naver.com/mnews/article/277/0005747004?sid=101,제약/바이오,"코스피, 하락 출발 후 보합…코스닥도 약보합","코스피는 하락 출발 후 보합세를 보이며, 코스닥도 약보합을 유지하고 있다.",중립,2026-04-09 09:35,81.9,사실형,85.2
https://n.news.naver.com/mnews/article/030/0003416238?sid=102,제약/바이오,"아주대 콰트로 정밀의약연구원-LG AI연구원, 신약개발 플랫폼 '맞손'",아주대 콰트로 정밀의약연구원과 LG AI연구원은 AI 기반 정밀의약 개발을 위한 공동연구실을 개소하고 신약 개발 플랫폼을 구축한다.,호재,2026-04-09 09:24,28.4,대화형,11.5
https://n.news.naver.com/mnews/article/417/0001138182?sid=101,제약/바이오,"코스피, 중동 불안에 5840선 하락 출발…외인 1600억원 '팔자'",코스피가 중동 정세 불확실성에 하락 출발했다.,호재,2026-04-09 10:09,67.6,사실형,85.5
https://n.news.naver.com/mnews/article/003/0013876814?sid=102,제약/바이오,"아델, 490억원 규모 투자유치…""연내 코스닥 상장 목표""",아델이 490억원 규모의 투자유치를 통해 연내 코스닥 상장을 목표로 준비하고 있다.,호재,2026-04-09 09:37,19.3,사실형,78.7
https://n.news.naver.com/mnews/article/015/0005272799?sid=101,제약/바이오,"불안한 휴전…코스피, 호르무즈 재봉쇄 경계감 장 초반 1%대↓",코스피지수는 호르무즈 해협 재봉쇄 소식에 경계감을 드러내며 장 초반 1%대 하락하고 있다.,호재,2026-04-09 09:13,36.8,사실형,87.1
https://n.news.naver.com/mnews/article/003/0013876850?sid=101,제약/바이오,코스피 장 초반 숨고르기…중동 불확실성에 0.78% 하락,"코스피가 장 초반 소폭 하락세를 보이며, 중동 불확실성에 영향이 있는 것으로 풀이된다.",악재,2026-04-09 09:41,38.5,사실형,90.2
https://n.news.naver.com/mnews/article/421/0008879150?sid=103,제약/바이오,"""면접 꿀팁 풀었다""…'연봉 1억' 삼성바이오로직스, 유튜브로 Z세대 공략",삼성바이오로직스는 유튜브를 통해 Z세대 취업 준비생들과 접점을 확대하고 취업에 도움이 되는 정보를 제공하는 콘텐츠를 공개했다.,호재,2026-04-09 09:10,20.8,사실형,93.0
https://n.news.naver.com/mnews/article/008/0005341852?sid=101,제약/바이오,잔존한 전쟁 불확실성+차익실현 매물 출현…코스피·코스닥 약세 출발,코스피·코스닥이 전일의 7% 가까이 급등한 후 차익실현 매물로 약세로 출발했다.,악재,2026-04-09 09:20,26.2,사실형,80.9
https://n.news.naver.com/mnews/article/023/0003969778?sid=101,제약/바이오,개미 1조 태운 코스닥 액티브 ETF… 한 달 성적표는 코스닥보다 더 나빴...,"개미들이 몰린 코스닥 액티브 ETF는 상장 직후부터 개인 자금이 집중되지만, 성적표는 코스닥보다 더 나빴다.",악재,2026-04-09 09:02,8.4,사실형,83.2
https://n.news.naver.com/mnews/article/003/0013876637?sid=102,제약/바이오,"바이오협회 ""바이오기업 맞춤 후속 투자유치 지원사격""",한국바이오협회는 2026년 상반기 후속 투자유치 IR 프로그램을 개최하여 바이오기업 투자유치를 위한 지원 사격을 나섰다.,호재,2026-04-09 08:42,21.9,사실형,86.3
https://n.news.naver.com/mnews/article/011/0004605213?sid=101,금융/밸류업,삼성전자 1분기 D램 영업이익만 33조…메모리 40조 시대 열린다,"금융주 주주 환원 확대, 단순 실적 경쟁 넘어 기업가치 제고 경쟁 본격화",호재,2026-03-31 07:17,30.3,사실형,99.3
https://n.news.naver.com/mnews/article/018/0006253321?sid=105,제약/바이오,"삼천당 S-PASS 특허 발명자는 내부자 거래, 시밀러 계약엔 석상제 대표 ...","삼천당제약의 S-PASS 특허 발명자 허장산 대표가 내부자 거래 혐의로 유죄 판결을 받았고, 석상제 디오스파마 대표가 아일리아 바이오시밀러 계약에 관여한 정황이 포착되었습니다.",악재,2026-04-09 09:02,31.6,사실형,57.8
https://n.news.naver.com/mnews/article/014/0005494318?sid=101,금융/밸류업,"""삼성전자도 10조 쏜다는데""...주총 시즌 수혜주는",저 PBR 테마가 주목받을 것으로 예상된다.,호재,2026-03-19 16:22,13.4,사실형,93.1
https://n.news.naver.com/mnews/article/277/0005746994?sid=101,제약/바이오,“트럼프가 틀렸다”...美 전략 대전환 시기 올 것[경제정책 줌인],트럼프 행정부의 이란 전쟁 결정이 잘못된 결정이라는 평가가 많아 미국의 전략 대전환 시기가 올 것으로 보인다.,호재,2026-04-09 09:24,63.4,예측형,44.3
https://n.news.naver.com/mnews/article/023/0003969774?sid=101,제약/바이오,"“리포트 쓰기 겁난다”… 뜬소문에 휘청이는 K바이오株, ETF도 ‘마이너...",코스닥 대장주들은 증권사의 분석 한마디에 크게 휘청이고 있다.,악재,2026-04-09 08:47,43.8,사실형,74.7
https://n.news.naver.com/mnews/article/011/0004608790?sid=101,제약/바이오,"온코닉테라퓨틱스, 자큐보로 벌고 네수파립 키운다 “이중 구조 기대감...","온코닉테라퓨틱스, 자큐보의 판매 확대와 네수파립의 임상 데이터 공개로 실적 성장과 기업 가치 상승을 기대한다.",호재,2026-04-09 09:02,24.1,예측형,10.3
https://n.news.naver.com/mnews/article/119/0003078669?sid=103,제약/바이오,AI 기반 정밀의약 개발 '맞손'…아주대·LG 공동연구 착수,아주대와 LG가 AI 기반 정밀의약 개발을 위한 공동연구에 착수했다.,호재,2026-04-09 08:58,31.2,사실형,39.3
https://n.news.naver.com/mnews/article/014/0005494395?sid=101,금융/밸류업,3차 상법개정안 통과 후 첫 주총 시즌… ‘수혜주 찾기’ 분주,3차 상법개정안 통과로 저PBR 테마가 수혜를 받을 것으로 예상된다.,호재,2026-03-19 18:27,19.6,사실형,93.1
https://n.news.naver.com/mnews/article/277/0005739524?sid=101,금융/밸류업,"양종희 KB회장, 해외 IR 직접 챙긴다…5월 '뉴욕행'","양종희 KB회장, 5월 뉴욕행해 글로벌 투자자와 직접 소통할 예정이다.",호재,2026-03-25 06:05,19.5,사실형,74.1
https://n.news.naver.com/mnews/article/648/0000046100?sid=101,제약/바이오,"JW중외제약, 中서 비만신약 도입…위고비 대체 경쟁 '가세'",JW중외제약이 중국 간앤리 파마슈티컬스와 비만 및 당뇨병 치료제 후보물질 '보팡글루타이드'의 국내 상용화 독점적 권리를 확보하는 라이선스 계약을 체결했다.,호재,2026-04-09 08:33,43.7,사실형,28.6
https://n.news.naver.com/mnews/article/018/0006253318?sid=101,제약/바이오,[마켓인]'490억 프리IPO 유치' 성공한 아델…연내 코스닥 상장 노린다,바이오 투자심리가 위축된 가운데 중추신경계(CNS) 신약 개발사 아델이 약 500억원 규모 자금을 끌어모았습니다.,호재,2026-04-09 08:57,10.2,사실형,60.2
https://n.news.naver.com/mnews/article/648/0000046101?sid=101,제약/바이오,진양곤 HLB 의장 공격적 M&amp;A…실적·지배구조 '숙제',"진양곤 HLB 의장이 공격적 M&A로 지배구조를 복잡하게 만들었고, 계열사들의 재무 실적이 부진한 점이 문제가 되고 있다.",악재,2026-04-09 08:53,20.8,사실형,74.0
https://n.news.naver.com/mnews/article/293/0000082282?sid=110,금융/밸류업,[박종면칼럼] 잘나가던 메리츠금융 왜 멈춰 섰나,"메리츠금융지주는 1년 전만 해도 한국 자본시장의 눈부신 스타였지만, 1년이 지난 지금은 시총 순위가 급락하고 주가도 5%만큼 떨어졌습니다.",악재,2026-04-07 06:00,30.0,추론형,0.3
https://n.news.naver.com/mnews/article/421/0008834342?sid=101,금융/밸류업,'밸류업 트레이드' 삼성그룹 강세…금융·지주株 상승[핫종목](종합),금융주와 지주 종목들이 안정적인 이익 구조로 주주환원 여력이 크다.,호재,2026-03-18 17:10,21.7,사실형,44.8
https://n.news.naver.com/mnews/article/648/0000045436?sid=101,금융/밸류업,"대통령 만나자 벤처업계 불만 쏟아졌다...""정책지원 더 필요""","벤처업계가 정책지원을 요청하며, 상장사 부담을 줄여 장기투자를 장려하고 회수시장 확대를 제안했다.",호재,2026-03-18 19:01,53.1,추론형,22.4
https://n.news.naver.com/mnews/article/018/0006253277?sid=105,제약/바이오,창사 후 첫 파업 위기 직면한 삼성바이오로직스...영향은?,"삼성바이오로직스가 창사 이래 첫 파업 위기에 직면해 공급망 전체에 타격을 입을 것으로 예상되며, 기업 신뢰도 하락과 조단위 손실, 환자의 생명과 직결되는 국가적 손실 등 여러 가지 우려가 제기된다.",악재,2026-04-09 08:32,11.8,사실형,66.5
https://n.news.naver.com/mnews/article/009/0005651142?sid=101,금융/밸류업,“주식 가치 오를 일만 남았다”...상장사 자사주 소각 올해만 벌써 46조,정부 정책에 따라 상장사들의 자사주 소각이 올 들어 폭증하고 있다.,호재,2026-03-16 20:17,15.0,사실형,99.5
